Name:,Adam Krajewski
Email:,ak@psu.edu
Direct Fetched:,T
Hand Fetched:,F
Comment:,All data from Supplementary of 10.1016/j.ijrmhm.2023.106246

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
159,Al33.3 Cr13.3 Cu13.3 Fe13.3 Ni26.6 ,None,None,None,hardness,EXP,None,298,5884200000.0,None,Pa,E,10.1007/s11837-013-0776-z
160,Co5 Cr23.75 Fe23.75 Ni23.75 Mn23.75 ,None,None,None,hardness,EXP,None,298,1510278000.0,None,Pa,E,10.1038/s41524-019-0151-x
161,Al20 Co20 Cr20 Cu20 Ni20 ,None,None,None,hardness,EXP,None,298,4109133000.0,None,Pa,E,10.1103/PhysRevLett.116.105501
162,Al43 Co6 Cr33 Cu6 Fe6 Ni6 ,None,None,None,hardness,EXP,None,298,7492548000.0,None,Pa,E,10.1038/s41467-018-03846-0
163,Al42.9 Co14.3 Cr7.1 Cu7.1 Fe7.1 Ni21.4 ,None,None,None,hardness,EXP,None,298,5795936999.999999,None,Pa,E,10.1038/s41467-018-03846-0
164,Al42.9 Co21.4 Cr7.1 Cu7.1 Fe7.1 Ni14.3 ,None,None,None,hardness,EXP,None,298,6874707000.0,None,Pa,E,10.1038/s41467-018-03846-0
165,Al40 Co13.3 Cr6.7 Cu13.3 Fe20 Ni6.7 ,None,None,None,hardness,EXP,None,298,7531776000.0,None,Pa,E,10.1038/s41467-018-03846-0
166,Al46.2 Co15.4 Cr7.7 Cu7.7 Fe15.4 Ni7.7 ,None,None,None,hardness,EXP,None,298,6884514000.0,None,Pa,E,10.1038/s41467-018-03846-0
167,Al42.9 Co7.1 Cr14.3 Cu7.1 Fe14.3 Ni14.3 ,None,None,None,hardness,EXP,None,298,6806058000.0,None,Pa,E,10.1038/s41467-018-03846-0
168,Al7 Cr23.3 Fe23.3 Ni46.5 ,None,None,None,hardness,EXP,None,298,1461243000.0,None,Pa,E,10.1038/s41467-018-03846-0
169,Al11.1 Cr22.2 Fe22.2 Ni44.4 ,None,None,None,hardness,EXP,None,298,2245803000.0,None,Pa,E,10.1038/s41467-018-03846-0
170,Al13 Cr28 Cu22 Fe6 Ni31 ,None,None,None,hardness,EXP,None,298,4501412999.999999,None,Pa,E,10.1038/s41467-018-03846-0
171,Al12 Cr31 Cu21 Fe5 Ni31 ,None,None,None,hardness,EXP,None,298,4599483000.0,None,Pa,E,10.1038/s41467-018-03846-0
172,Al12 Cr31 Cu20 Fe5 Ni32 ,None,None,None,hardness,EXP,None,298,4736781000.0,None,Pa,E,10.1038/s41467-018-03846-0
173,Al10 Cr35 Cu25 Fe5 Ni25 ,None,None,None,hardness,EXP,None,298,4628903999.999999,None,Pa,E,10.1038/s41467-018-03846-0
174,Al10 Cr35 Cu26 Fe5 Ni24 ,None,None,None,hardness,EXP,None,298,4452377999.999999,None,Pa,E,10.1038/s41467-018-03846-0
175,Al10 Cr35 Cu24 Fe5 Ni26 ,None,None,None,hardness,EXP,None,298,4324886999.999999,None,Pa,E,10.1038/s41467-018-03846-0
176,Al11 Cr29 Cu29 Fe5 Ni26 ,None,None,None,hardness,EXP,None,298,4854465000.0,None,Pa,E,10.1038/s41467-018-03846-0
177,Al11 Cr28 Cu29 Fe7 Ni25 ,None,None,None,hardness,EXP,None,298,4677939000.0,None,Pa,E,10.1038/s41467-018-03846-0
178,Al11 Cr28 Cu27 Fe6 Ni28 ,None,None,None,hardness,EXP,None,298,4599483000.0,None,Pa,E,10.1038/s41467-018-03846-0
179,Al43 Co22 Cr23 Fe7 Ni5 ,None,VAM,None,hardness,EXP,None,298,7704379200.0,121606800.0,Pa,S,10.1016/j.ijrmhm.2023.106246
180,Al47 Co20 Cr18 Cu5 Fe5 Ni5 ,None,VAM,None,hardness,EXP,None,298,7562177700.0,157892700.0,Pa,S,10.1016/j.ijrmhm.2023.106246
181,Al43 Co22 Cr22 Fe8 Ni5 ,None,VAM,None,hardness,EXP,None,298,7685745900.000001,99050699.99999999,Pa,S,10.1016/j.ijrmhm.2023.106246
182,Al47 Co19 Cr19 Cu5 Fe5 Ni5 ,None,VAM,None,hardness,EXP,None,298,7570023300.0,125529599.99999999,Pa,S,10.1016/j.ijrmhm.2023.106246
183,Al51 Co22 Cr19 Ni4 Mn4 ,None,VAM,None,hardness,EXP,None,298,7817159700.0,143182199.99999997,Pa,S,10.1016/j.ijrmhm.2023.106246
184,Al49 Co22 Cr19 Cu2 Fe2 Ni4 Mn2 ,None,VAM,None,hardness,EXP,None,298,7769105400.0,134355900.0,Pa,S,10.1016/j.ijrmhm.2023.106246
185,Al52 Co22 Cr18 Fe4 Ni4 ,None,VAM,None,hardness,EXP,None,298,7887770099.999999,178487400.0,Pa,S,10.1016/j.ijrmhm.2023.106246
186,Al52 Co24 Cr18 Ni4 Mn2 ,BCC+B2+FCC,VAM,BCC major phase, FCC minor phase,hardness,EXP,None,298,7996627800.0,159854100.0,Pa,S,10.1016/j.ijrmhm.2023.106246
187,Al54 Co22 Cr18 Ni4 Mn2 ,BCC+B2+FCC,VAM,BCC major phase, FCC minor phase,hardness,EXP,None,298,7987801500.0,230464500.0,Pa,S,10.1016/j.ijrmhm.2023.106246
188,Al53 Co19 Cr18 Fe4 Ni4 Mn2 ,BCC+B2+FCC,VAM,BCC major phase, FCC minor phase,hardness,EXP,None,298,7863252599.999999,167699700.0,Pa,S,10.1016/j.ijrmhm.2023.106246
189,Al51 Co23 Cr18 Ni4 Mn4 ,BCC+B2+FCC,VAM,BCC major phase, FCC minor phase,hardness,EXP,None,298,7769105400.0,134355900.0,Pa,S,10.1016/j.ijrmhm.2023.106246
